-3,8.1487,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-18.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-3,3.2595,0,0,0,0,-1.6297,0,0,0,0,0,0,0,0,-1.6297,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-18.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.89286,-0.19402,0.17857,0,0.097009,0,0,0,0,0.097009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,314.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.3333,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.084883,0,0.084883,0,-0.78125,-0.33953,0.15625,0,0,0,0.084883,0,0,0,0.084883,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,314.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-8.3333,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-50000,-4.346e+06,0,2.7162e+06,0,0,0,0,0,0,0,0,0,5.4325e+05,0,5.4325e+05,0,5.4325e+05,0,0
0,0,0,0,0,0,0,0,0,0,314.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5.4325e+05,0,0,5.4325e+05,0,0,2.7162e+06,-50000,-4.346e+06,0,0,0,5.4325e+05,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,314.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.7162e+06,0,0,0,0,0,0,0,0,0,0,0,0,-50000,-3.8027e+06,0,5.4325e+05,0,5.4325e+05,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,5.4325e+05,0,0,0,0,5.4325e+05,0,0,0,0,5.4325e+05,0,5.4325e+05,-50000,-3.2595e+06,0,1.0865e+06,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.16,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4325e+05,0,1.0865e+06,-50000,-3.8027e+06,0,1.0865e+06,0,0,0,0,0,0,0,1.0865e+06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.16,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0865e+06,-50000,-2.173e+06,0,1.0865e+06,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.16,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,5.4325e+05,0,0,0,0,0,0,0,0,0,1.0865e+06,-50000,-1.6297e+06,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.16,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,5.4325e+05,0,0,0,0,0,0,0,0,0,0,0,0,-50000,-1.6297e+06,0,1.0865e+06,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.16,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,5.4325e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0865e+06,-50000,-2.7162e+06,0,1.0865e+06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.16,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0865e+06,0,0,0,0,0,0,0,1.0865e+06,-50000,-2.173e+06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.16,0
